id	label	description	url	x	y	cluster	weight<Links>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
189	nilo a. (2014)	"<table><tr><td>Authors:</td><td>nilo a.; allan m.; brogioni b.; proietti d.; cattaneo v.; crotti s.; sokup s.; zhai h.; margarit i.; berti f.; hu q.-y.; adamo r.</td></tr><tr><td>Title:</td><td>tyrosine-directed conjugation of large glycans to proteins via copper-free click chemistry</td></tr><tr><td>Source:</td><td>bioconjugate chemistry, 25(12), 2105-2111</td></tr><tr><td>Year:</td><td>2014</td></tr></table>"	https://doi.org/10.1021/bc500438h	-0.6843	0.7851	29	1	33	1.6286	2014	33	1.6286
190	moyle p.m. (2015)	"<table><tr><td>Authors:</td><td>moyle p.m.</td></tr><tr><td>Title:</td><td>progress in vaccine development</td></tr><tr><td>Source:</td><td>current protocols in microbiology, 2015, 18.1.1-18.1.26</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1002/9780471729259.mc1801s36	-0.4755	-0.0808	3	4	12	0.592	2015	12	0.592
192	vishnu u.s. (2015)	"<table><tr><td>Authors:</td><td>vishnu u.s.; sankarasubramanian j.; gunasekaran p.; rajendhran j.</td></tr><tr><td>Title:</td><td>novel vaccine candidates against brucella melitensis identified through reverse vaccinology approach</td></tr><tr><td>Source:</td><td>omics a journal of integrative biology, 19(11), 722-729</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1089/omi.2015.0105	0.1052	-0.1185	5	7	18	0.888	2015	18	0.888
193	liljeroos l. (2015)	"<table><tr><td>Authors:</td><td>liljeroos l.; malito e.; ferlenghi i.; bottomley m.j.</td></tr><tr><td>Title:</td><td>structural and computational biology in the design of immunogenic vaccine antigens</td></tr><tr><td>Source:</td><td>journal of immunology research, 2015</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1155/2015/156241	-0.5466	-0.2261	9	11	48	2.368	2015	48	2.368
194	mameli c. (2015)	"<table><tr><td>Authors:</td><td>mameli c.; galli e.; mantegazza c.; fabiano v.; zuccotti g.v.</td></tr><tr><td>Title:</td><td>the multicomponent meningococcal serogroup b vaccine (4cmenb): origin, composition, health impact and unknown aspects</td></tr><tr><td>Source:</td><td>future microbiology, 10(10), 1579-1598</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.2217/fmb.15.91	-0.7354	0.1027	4	3	6	0.296	2015	6	0.296
195	chiang m.-h. (2015)	"<table><tr><td>Authors:</td><td>chiang m.-h.; sung w.-c.; lien s.-p.; chen y.-z.; lo a.f.-y.; huang j.-h.; kuo s.-c.; chong p.</td></tr><tr><td>Title:</td><td>identification of novel vaccine candidates against acinetobacter baumannii using reverse vaccinology</td></tr><tr><td>Source:</td><td>human vaccines and immunotherapeutics, 11(4), 1065-1073</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1080/21645515.2015.1010910	-0.0216	0.576	13	25	59	2.9107	2015	59	2.9107
196	mohanapriya a. (2015)	"<table><tr><td>Authors:</td><td>mohanapriya a.; samhita p.n.; sudharsana s.; kaler s.; tripathi a.; lulu s.; nancy veena kumari d.</td></tr><tr><td>Title:</td><td>revivals in reverse vaccinology: a genomic perspective</td></tr><tr><td>Source:</td><td>research journal of pharmaceutical, biological and chemical sciences, 6(5), 1260-1268</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"		-0.2456	-0.415	11	5	0	0	2015	0	0
198	ali a. (2015)	"<table><tr><td>Authors:</td><td>ali a.; naz a.; soares s.c.; bakhtiar m.; tiwari s.; hassan s.s.; hanan f.; ramos r.; pereira u.; barh d.; figueiredo h.c.p.; ussery d.w.; miyoshi a.; silva a.; azevedo v.</td></tr><tr><td>Title:</td><td>pan-genome analysis of human gastric pathogen h. pylori: comparative genomics and pathogenomics approaches to identify regions associated with pathogenicity and prediction of potential core therapeutic targets</td></tr><tr><td>Source:</td><td>biomed research international, 2015</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1155/2015/139580	-0.2799	0.3433	10	3	33	1.628	2015	33	1.628
199	venkatachalam r. (2015)	"<table><tr><td>Authors:</td><td>venkatachalam r.; subramaniyan v.</td></tr><tr><td>Title:</td><td>antigenicity of envelop and non-structural proteins of dengue serotypes and their potentiality to elicit specific antibody</td></tr><tr><td>Source:</td><td>asian pacific journal of tropical disease, 5(s1), s47-s50</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/s2222-1808(15)60855-6	1.4164	0.2192	8	1	1	0.0493	2015	1	0.0493
200	monterrubio-lópez g.p. (2015)	"<table><tr><td>Authors:</td><td>monterrubio-lópez g.p.; gonzález-y-merchand j.a.; ribas-aparicio r.m.</td></tr><tr><td>Title:</td><td>identification of novel potential vaccine candidates against tuberculosis based on reverse vaccinology</td></tr><tr><td>Source:</td><td>biomed research international, 2015</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1155/2015/483150	0.16	-0.519	24	2	33	1.628	2015	33	1.628
201	heinson a.i. (2015)	"<table><tr><td>Authors:</td><td>heinson a.i.; woelk c.h.; newell m.-l.</td></tr><tr><td>Title:</td><td>the promise of reverse vaccinology</td></tr><tr><td>Source:</td><td>international health, 7(2), 85-89</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1093/inthealth/ihv002	-0.1305	-0.1371	2	19	25	1.2333	2015	25	1.2333
202	adler b. (2015)	"<table><tr><td>Authors:</td><td>adler b.</td></tr><tr><td>Title:</td><td>vaccines against leptospirosis</td></tr><tr><td>Source:</td><td>current topics in microbiology and immunology, 387, 251-272</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1007/978-3-662-45059-8_10	-0.4204	-0.4594	9	6	57	2.812	2015	57	2.812
203	tufchi n. (2015)	"<table><tr><td>Authors:</td><td>tufchi n.; pant k.; pant b.</td></tr><tr><td>Title:</td><td>docking studies of grayanotoxin as potential inhibitor for major virulent proteins of encephalitis virus</td></tr><tr><td>Source:</td><td>international journal of pharmtech research, 7(1), 156-164</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"		0.6306	0.2184	16	1	3	0.148	2015	3	0.148
204	xu q. (2015)	"<table><tr><td>Authors:</td><td>xu q.; ma x.; wang f.; li h.; xiao y.; zhao x.</td></tr><tr><td>Title:</td><td>design and construction of a chimeric multi-epitope gene as an epitope-vaccine strategy against alv-j</td></tr><tr><td>Source:</td><td>protein expression and purification, 106, 18-24</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.pep.2014.10.007	-0.2898	0.0594	10	3	9	0.444	2015	9	0.444
205	argondizzo a.p.c. (2015)	"<table><tr><td>Authors:</td><td>argondizzo a.p.c.; da mota f.f.; pestana c.p.; reis j.n.; de miranda a.b.; galler r.; medeiros m.a.</td></tr><tr><td>Title:</td><td>identification of proteins in streptococcus pneumoniae by reverse vaccinology and genetic diversity of these proteins in clinical isolates</td></tr><tr><td>Source:</td><td>applied biochemistry and biotechnology, 175(4), 2124-2165</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1007/s12010-014-1375-3	-0.1548	-0.2503	24	7	9	0.444	2015	9	0.444
206	altindis e. (2015)	"<table><tr><td>Authors:</td><td>altindis e.; cozzi r.; di palo b.; necchi f.; mishra r.p.; fontana m.r.; soriani m.; bagnoli f.; maione d.; grandi g.; liberatori s.</td></tr><tr><td>Title:</td><td>protectome analysis: a new selective bioinformatics tool for bacterial vaccine candidate discovery</td></tr><tr><td>Source:</td><td>molecular and cellular proteomics, 14(2), 418-429</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1074/mcp.m114.039362	-0.027	-0.588	32	13	21	1.036	2015	21	1.036
207	chandler j.c. (2015)	"<table><tr><td>Authors:</td><td>chandler j.c.; sutherland m.d.; harton m.r.; molins c.r.; anderson r.v.; heaslip d.g.; bosio c.m.; belisle j.t.</td></tr><tr><td>Title:</td><td>francisella tularensis lvs surface and membrane proteins as targets of effective post-exposure immunization for tularemia</td></tr><tr><td>Source:</td><td>journal of proteome research, 14(2), 664-675</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1021/pr500628k	-0.5279	-0.0616	3	1	11	0.5427	2015	11	0.5427
208	dwilow r. (2015)	"<table><tr><td>Authors:</td><td>dwilow r.; fanella s.</td></tr><tr><td>Title:</td><td>invasive meningococcal disease in the 21st century—an update for the clinician</td></tr><tr><td>Source:</td><td>current neurology and neuroscience reports, 15(3)</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1007/s11910-015-0524-6	-0.9046	0.1867	4	2	42	2.072	2015	42	2.072
209	de alvarenga mudadu m. (2015)	"<table><tr><td>Authors:</td><td>de alvarenga mudadu m.; carvalho v.; leclercq s.y.</td></tr><tr><td>Title:</td><td>nonclassically secreted proteins as possible antigens for vaccine development: a reverse vaccinology approach</td></tr><tr><td>Source:</td><td>applied biochemistry and biotechnology, 175(7), 3360-3370</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1007/s12010-015-1507-4	-0.1747	-0.2334	5	7	6	0.296	2015	6	0.296
210	nijhof a.m. (2015)	"<table><tr><td>Authors:</td><td>nijhof a.m.</td></tr><tr><td>Title:</td><td>genetic make-up of arthropod vectors</td></tr><tr><td>Source:</td><td>oie revue scientifique et technique, 34(1), 113-122</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.20506/rst.34.1.2348	-0.6209	-0.7755	27	2	0	0	2015	0	0
211	bruno l. (2015)	"<table><tr><td>Authors:</td><td>bruno l.; cortese m.; rappuoli r.; merola m.</td></tr><tr><td>Title:</td><td>lessons from reverse vaccinology for viral vaccine design</td></tr><tr><td>Source:</td><td>current opinion in virology, 11, 89-97</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.coviro.2015.03.001	0.0161	-0.2287	2	16	18	0.888	2015	18	0.888
212	le moigne v. (2015)	"<table><tr><td>Authors:</td><td>le moigne v.; rottman m.; goulard c.; barteau b.; poncin i.; soismier n.; canaan s.; pitard b.; gaillard j.-l.; herrmann j.-l.</td></tr><tr><td>Title:</td><td>bacterial phospholipases c as vaccine candidate antigens against cystic fibrosis respiratory pathogens: the mycobacterium abscessus model</td></tr><tr><td>Source:</td><td>vaccine, 33(18), 2118-2124</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.vaccine.2015.03.030	0.3392	0.805	16	1	26	1.2827	2015	26	1.2827
213	singh s.p. (2015)	"<table><tr><td>Authors:</td><td>singh s.p.; verma v.; mishra b.n.</td></tr><tr><td>Title:</td><td>characterization of plasmodium falciparumproteome at asexual blood stages for screening of effective vaccine candidates: an immunoinformatics approach</td></tr><tr><td>Source:</td><td>immunology and immunogenetics insights, 7, 21-30</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.4137/iii.s24755	-0.4604	-0.3981	9	3	8	0.3947	2015	8	0.3947
214	loomis r.j. (2015)	"<table><tr><td>Authors:</td><td>loomis r.j.; johnson p.r.</td></tr><tr><td>Title:</td><td>emerging vaccine technologies</td></tr><tr><td>Source:</td><td>vaccines, 3(2), 429-447</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.3390/vaccines3020429	0.5144	0.1189	21	8	24	1.184	2015	24	1.184
215	guimarães l.c. (2015)	"<table><tr><td>Authors:</td><td>guimarães l.c.; soares s.c.; trost e.; blom j.; ramos r.t.j.; silva a.; barh d.; azevedo v.</td></tr><tr><td>Title:</td><td>genome informatics and vaccine targets in corynebacterium urealyticum using two whole genomes, comparative genomics, and reverse vaccinology</td></tr><tr><td>Source:</td><td>bmc genomics, 16(5)</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1186/1471-2164-16-s5-s7	0.4094	-0.3561	20	2	7	0.3453	2015	7	0.3453
216	leca m. (2015)	"<table><tr><td>Authors:</td><td>leca m.; bornet c.; montana m.; curti c.; vanelle p.</td></tr><tr><td>Title:</td><td>meningococcal vaccines: current state and future outlook</td></tr><tr><td>Source:</td><td>pathologie biologie, 63(3), 144-151</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.patbio.2015.04.003	-0.736	0.3264	10	8	16	0.7893	2015	16	0.7893
217	naz a. (2015)	"<table><tr><td>Authors:</td><td>naz a.; awan f.m.; obaid a.; muhammad s.a.; paracha r.z.; ahmad j.; ali a.</td></tr><tr><td>Title:</td><td>identification of putative vaccine candidates against helicobacter pylori exploiting exoproteome and secretome: a reverse vaccinology based approach</td></tr><tr><td>Source:</td><td>infection, genetics and evolution, 32, 280-291</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.meegid.2015.03.027	0.236	0.3139	1	47	99	4.884	2015	99	4.884
218	nilo a. (2015)	"<table><tr><td>Authors:</td><td>nilo a.; morelli l.; passalacqua i.; brogioni b.; allan m.; carboni f.; pezzicoli a.; zerbini f.; maione d.; fabbrini m.; romano m.r.; hu q.-y.; margarit i.; berti f.; adamo r.</td></tr><tr><td>Title:</td><td>anti-group b streptococcus glycan-conjugate vaccines using pilus protein gbs80 as carrier and antigen: comparing lysine and tyrosine-directed conjugation</td></tr><tr><td>Source:</td><td>acs chemical biology, 10(7), 1737-1746</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1021/acschembio.5b00247	-0.7259	0.7273	29	1	36	1.776	2015	36	1.776
220	gasparini r. (2015)	"<table><tr><td>Authors:</td><td>gasparini r.; amicizia d.; lai p.l.; panatto d.</td></tr><tr><td>Title:</td><td>meningococcal b vaccination strategies and their practical application in italy</td></tr><tr><td>Source:</td><td>journal of preventive medicine and hygiene, 56(3), e133-e139</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"		-0.7958	0.3159	10	2	10	0.4933	2015	10	0.4933
222	fischer a. (2015)	"<table><tr><td>Authors:</td><td>fischer a.; santana-cruz i.; hegerman j.; gourlé h.; schieck e.; lambert m.; nadendla s.; wesonga h.; miller r.a.; vashee s.; weber j.; meens j.; frey j.; jores j.</td></tr><tr><td>Title:</td><td>high quality draft genomes of the mycoplasma mycoides subsp. mycoides challenge strains afadé and b237</td></tr><tr><td>Source:</td><td>standards in genomic sciences, 10(1)</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1186/s40793-015-0067-0	-0.0198	-0.9695	32	1	14	0.6907	2015	14	0.6907
223	madampage c.a. (2015)	"<table><tr><td>Authors:</td><td>madampage c.a.; rawlyk n.; crockford g.; wang y.; white a.p.; brownlie r.; van donkersgoed j.; dorin c.; potter a.</td></tr><tr><td>Title:</td><td>reverse vaccinology as an approach for developing histophilus somni vaccine candidates</td></tr><tr><td>Source:</td><td>biologicals, 43(6), 444-451</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.biologicals.2015.09.001	0.324	0.0314	16	8	8	0.3947	2015	8	0.3947
224	carlos p. (2015)	"<table><tr><td>Authors:</td><td>carlos p.; roupie v.; holbert s.; ascencio f.; huygen k.; gomez-anduro g.; branger m.; reyes-becerril m.; angulo c.</td></tr><tr><td>Title:</td><td>in silico epitope analysis of unique and membrane associated proteins from mycobacterium avium subsp. paratuberculosis for immunogenicity and vaccine evaluation</td></tr><tr><td>Source:</td><td>journal of theoretical biology, 384, 1-9</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.jtbi.2015.08.003	-0.1943	-0.558	16	2	14	0.6907	2015	14	0.6907
225	perez-casal j. (2015)	"<table><tr><td>Authors:</td><td>perez-casal j.; prysliak t.; maina t.; wang y.; townsend h.; berverov e.; nkando i.; wesonga h.; liljander a.; jores j.; naessens j.; gerdts v.; potter a.</td></tr><tr><td>Title:</td><td>analysis of immune responses to recombinant proteins from strains of mycoplasma mycoides subsp. mycoides, the causative agent of contagious bovine pleuropneumonia</td></tr><tr><td>Source:</td><td>veterinary immunology and immunopathology, 168(1-2), 103-110</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.vetimm.2015.08.013	-0.0431	-0.806	32	5	9	0.444	2015	9	0.444
226	davies d.h. (2015)	"<table><tr><td>Authors:</td><td>davies d.h.; duffy p.; bodmer j.-l.; felgner p.l.; doolan d.l.</td></tr><tr><td>Title:</td><td>large screen approaches to identify novel malaria vaccine candidates</td></tr><tr><td>Source:</td><td>vaccine, 33(52), 7496-7505</td></tr><tr><td>Year:</td><td>2015</td></tr></table>"	https://doi.org/10.1016/j.vaccine.2015.09.059	-0.6167	-0.4311	3	4	42	2.072	2015	42	2.072
227	ifeonu o.o. (2016)	"<table><tr><td>Authors:</td><td>ifeonu o.o.; simon r.; tennant s.m.; sheoran a.s.; daly m.c.; felix v.; kissinger j.c.; widmer g.; levine m.m.; tzipori s.; silva j.c.</td></tr><tr><td>Title:</td><td>cryptosporidium hominis gene catalog: a resource for the selection of novel cryptosporidium vaccine candidates</td></tr><tr><td>Source:</td><td>database, 2016</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1093/database/baw137	-0.2037	0.2338	12	7	9	0.4066	2016	9	0.4066
228	zolla-pazner s. (2016)	"<table><tr><td>Authors:</td><td>zolla-pazner s.; powell r.; yahyaei s.; williams c.; jiang x.; li w.; lu s.; wang s.; upadhyay c.; hioe c.e.; totrov m.; kong x.</td></tr><tr><td>Title:</td><td>rationally designed vaccines targeting the v2 region of hiv-1 gp120 induce a focused, cross-clade-reactive, biologically functional antibody response</td></tr><tr><td>Source:</td><td>journal of virology, 90(24), 10993-11006</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1128/jvi.01403-16	-1.0897	-0.2956	3	3	26	1.1746	2016	26	1.1746
229	meunier m. (2016)	"<table><tr><td>Authors:</td><td>meunier m.; guyard-nicodème m.; hirchaud e.; parra a.; chemaly m.; dory d.</td></tr><tr><td>Title:</td><td>identification of novel vaccine candidates against campylobacter through reverse vaccinology</td></tr><tr><td>Source:</td><td>journal of immunology research, 2016</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1155/2016/5715790	-0.3043	0.1735	14	11	35	1.5812	2016	35	1.5812
230	lew-tabor a.e. (2016)	"<table><tr><td>Authors:</td><td>lew-tabor a.e.; rodriguez valle m.</td></tr><tr><td>Title:</td><td>a review of reverse vaccinology approaches for the development of vaccines against ticks and tick borne diseases</td></tr><tr><td>Source:</td><td>ticks and tick-borne diseases, 7(4), 573-585</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.ttbdis.2015.12.012	-0.2119	-0.6033	5	48	71	3.2076	2016	71	3.2076
231	garg n. (2016)	"<table><tr><td>Authors:</td><td>garg n.; singh r.; shukla g.; capalash n.; sharma p.</td></tr><tr><td>Title:</td><td>immunoprotective potential of in silico predicted acinetobacter baumannii outer membrane nuclease, nucab</td></tr><tr><td>Source:</td><td>international journal of medical microbiology, 306(1), 1-9</td></tr><tr><td>Year:</td><td>2016</td></tr></table>"	https://doi.org/10.1016/j.ijmm.2015.10.005	0.2024	0.5868	13	12	34	1.536	2016	34	1.536
